Tag	1_lambda	BioSample	BioSpecimen	Chao1	Chao1_LB	Chao1_UL	Hprime	Molecule	MoleculeType	Obs	Site	WGS_Hprime	qD	site_norm
SRS057694	130.209586495117	SRS057694	700102246	2047.58659217877	1845.09641077291	2301.13200557891	5.96692650888547	DNA	G	1042	Saliva		1042	saliva
SRS058419	250.583359057107	SRS058419	700106006	2103.06067961165	1919.27078717177	2331.39761927335	6.26331384141836	DNA	G	1161	Palatine Tonsils		1161	palatine_tonsils
SRS051703	9.69765749937513	SRS051703	700102249	2990.46192893401	2716.01168669828	3327.31665017632	4.53087040184267	DNA	G	1509	Hard palate		1509	hard_palate
SRS042219	7.03238176809671	SRS042219	700109402	566.840277777778	510.250740662213	652.476111468939	3.72484347238694	DNA	G	400	Vaginal introitus		400	vaginal_introitus
SRS064370	11.1627351299995	SRS064370	700113500	1093.01886792453	969.832226225787	1259.83271707806	3.97979429162718	DNA	G	622	Vaginal introitus		622	vaginal_introitus
SRS020742	80.6538003531395	SRS020742	700096167	1673.245	1436.47314529173	1985.31965311885	5.64805780599087	DNA	G	692	Tongue dorsum		692	tongue_dorsum
SRS044504	13.6159803314196	SRS044504	700109879	1325.68014705882	1197.80119903254	1493.85721492136	4.09364257511271	DNA	G	792	R_Retroauricular crease		792	right_retroauricular_crease
SRS014524	86.3374603591346	SRS014524	700023178	1840.10747663551	1600.41301712241	2153.51565744802	5.62085620808916	DNA	G	821	Supragingival plaque		821	supragingival_plaque
SRS023099	24.8721398413119	SRS023099	700099133	2009.38461538462	1741.96684425194	2354.19938919379	4.89069126485493	DNA	G	818	Buccal mucosa		818	buccal_mucosa
SRS012761	36.6706616101135	SRS012761	700014740	1835.2676056338	1654.83637357043	2067.30561065423	4.91334319683846	DNA	G	1024	Attached/Keratinized gingiva		1024	attached_keratinized_gingiva
SRS022151	21.1286337116385	SRS022151	700097920	1181.76020408163	1034.39616069911	1381.02759487002	4.30438356064861	DNA	G	616	L_Retroauricular crease		616	left_retroauricular_crease
SRS015539	39.1619889277586	SRS015539	700024194	1825.53846153846	1634.89090977219	2067.89601337608	5.06216131820784	DNA	G	932	Hard palate		932	hard_palate
SRS012645	19.2983164397084	SRS012645	700014415	3505.55395683453	3234.0134823592	3830.2932134406	5.06500584368601	DNA	G	1848	Buccal mucosa		1848	buccal_mucosa
SRS064029	75.8767625454409	SRS064029	700113063	2093.04232804233	1903.89110415191	2329.46347663259	5.81822716422584	DNA	G	1147	Throat		1147	throat
SRS018784	12.1213609777589	SRS018784	700037251	734.889830508475	628.775100381006	891.550317009825	3.58318629392575	DNA	G	406	Anterior nares		406	anterior_nares
SRS013432	329.492014539048	SRS013432	700016344	4295.27704918033	3934.37109844699	4720.43029305822	6.82155885033447	DNA	G	1907	Saliva		1907	saliva
SRS055044	46.7690301195294	SRS055044	700105045	2111.84263959391	1923.16728216671	2346.85997399241	5.50358667250727	DNA	G	1155	Palatine Tonsils		1155	palatine_tonsils
SRS020410	96.5105820105821	SRS020410	700095733	1143.4	976.917817450629	1372.60044375525	5.57947088884995	DNA	G	535	L_Antecubital fossa		535	left_antecubital_fossa
SRS052427	5.66485864127186	SRS052427	700106017	412	355.161267804497	503.516678875788	3.05306372869016	DNA	G	262	Posterior fornix		262	posterior_fornix
SRS021658	64.9729503510415	SRS021658	700097370	3288.41061452514	2918.35092561777	3741.80257970986	5.92876916363721	DNA	G	1275	Subgingival plaque		1275	subgingival_plaque
SRS051569	107.266573309244	SRS051569	700110295	8073.6327014218	7773.15858552917	8410.37798735813	6.61137049951965	DNA	G	5284	Buccal mucosa		5284	buccal_mucosa
SRS063012	8.06557853244884	SRS063012	700111999	1442.32323232323	1252.43475920588	1695.42249622941	3.64192903183856	DNA	G	682	L_Retroauricular crease		682	left_retroauricular_crease
SRS014420	15.2310740982291	SRS014420	700023074	426.882352941176	340.985973172501	568.259682176561	3.84736412408888	DNA	G	208	Anterior nares		208	anterior_nares
SRS048220	115.693553974208	SRS048220	700105883	1661.42105263158	1479.19690899561	1897.18567356151	5.8268424893734	DNA	G	859	Saliva		859	saliva
SRS012764	108.176237045402	SRS012764	700014749	2704.24770642202	2478.76296397083	2980.74093425647	5.83357896142803	DNA	G	1482	Supragingival plaque		1482	supragingival_plaque
SRS016894	9.23585204387231	SRS016894	700033255	1415.57407407407	1248.57215338217	1637.41509936364	4.0643960869513	DNA	G	740	Anterior nares		740	anterior_nares
SRS023833	187.509659150039	SRS023833	700100231	2760.29512195122	2507.19693578486	3070.83490411301	6.23905617565871	DNA	G	1392	Saliva		1392	saliva
SRS042153	6.17649369321715	SRS042153	700109325	1778.82105263158	1515.88060891097	2125.88281056059	3.92725717983978	DNA	G	694	Buccal mucosa		694	buccal_mucosa
SRS020964	148.832002977791	SRS020964	700096511	1650.34765625	1450.47398024815	1908.84350641607	6.0040717289366	DNA	G	769	Stool		769	stool
SRS020526	25.5449222899194	SRS020526	700095849	908.133333333333	756.786405727381	1125.91528307259	4.37506166157988	DNA	G	412	Anterior nares		412	anterior_nares
SRS016392	286.756029684605	SRS016392	700032079	2974.88535031847	2606.38563665987	3431.59690364391	6.53007232770135	DNA	G	1067	Throat		1067	throat
SRS024136	176.788934105493	SRS024136	700100604	2304.37116564417	2051.24846369843	2621.10389485673	6.15814018153241	DNA	G	1044	Saliva		1044	saliva
SRS063915	7.22006326227905	SRS063915	700111177	579.280303030303	511.621505591761	681.197903724777	3.73101764181546	DNA	G	378	Posterior fornix		378	posterior_fornix
SRS048115	14.7022729810346	SRS048115	700110241	557.509803921569	477.705355390239	680.726096474873	3.95242715103343	DNA	G	331	Mid vagina		331	mid_vagina
SRS013323	83.2390676804135	SRS013323	700016042	4063.89969604863	3784.86600805081	4393.49609445801	5.96194352216988	DNA	G	2245	Palatine Tonsils		2245	palatine_tonsils
SRS064428	23.9766139975361	SRS064428	700113116	572.186440677966	491.586762948064	693.749865503783	4.37321887791863	DNA	G	333	R_Retroauricular crease		333	right_retroauricular_crease
SRS044085	56.1008047331345	SRS044085	700105783	1688.640625	1489.49530793618	1946.23713081129	5.40714608158719	DNA	G	811	Hard palate		811	hard_palate
SRS022724	7.22694350736683	SRS022724	700098680	1571.97297297297	1310.61701186276	1927.59519790197	4.11594822621379	DNA	G	586	Throat		586	throat
SRS021302	1	SRS021302	700096960	1	NA	NA	NA	DNA	G	1	R_Antecubital fossa		1	right_antecubital_fossa
SRS024256	30.0933971859344	SRS024256	700101234	3109.85344827586	2773.25395329263	3524.46906417657	5.10309030822664	DNA	G	1321	Palatine Tonsils		1321	palatine_tonsils
SRS022478	12.126176492087	SRS022478	700098379	711.133333333333	607.942312747432	863.408308979476	3.60818215607116	DNA	G	391	Mid vagina		391	mid_vagina
SRS023044	5.93004890611185	SRS023044	700099078	632.25	502.268273501512	841.82557698226	3.04458579001782	DNA	G	290	Vaginal introitus		290	vaginal_introitus
SRS017336	45.155297623658	SRS017336	700034042	915.278409090909	808.527896744121	1064.46649319271	4.9017094772253	DNA	G	540	Anterior nares		540	anterior_nares
SRS013420	11.6598180116003	SRS013420	700016310	493	432.588411066984	589.336553592669	3.70562406777231	DNA	G	331	R_Retroauricular crease		331	right_retroauricular_crease
SRS042195	7.10242691732304	SRS042195	700106486	476.761904761905	397.041819735829	603.894744770641	3.41897785641005	DNA	G	263	L_Retroauricular crease		263	left_retroauricular_crease
SRS020117	29.6677645908816	SRS020117	700095370	1303.97126436782	1133.04624710555	1536.5260523634	4.59586615623259	DNA	G	659	R_Antecubital fossa		659	right_antecubital_fossa
SRS021899	106.573500690086	SRS021899	700097639	2246.77777777778	2022.04205577437	2526.82983972958	5.93688192991751	DNA	G	1109	Buccal mucosa		1109	buccal_mucosa
SRS019644	19.3404467824474	SRS019644	700038115	1492.55625	1264.5105099115	1801.66825286833	4.51737417968599	DNA	G	623	Buccal mucosa		623	buccal_mucosa
SRS015316	63.6150035385706	SRS015316	700023971	437.326923076923	332.039153382699	616.9945734641	4.71894116701486	DNA	G	183	R_Antecubital fossa		183	right_antecubital_fossa
SRS015211	40.0831979580644	SRS015211	700023866	1538.75925925926	1364.28768249763	1764.62533905922	4.97823176110922	DNA	G	772	Buccal mucosa		772	buccal_mucosa
SRS057344	5.55534838266687	SRS057344	700108116	646.516129032258	548.834159865532	790.554675292518	2.96043957231706	DNA	G	343	Posterior fornix		343	posterior_fornix
SRS021232	89.9091317075154	SRS021232	700096878	1777.11320754717	1541.07835639827	2086.253993918	5.59671985113124	DNA	G	779	Subgingival plaque		779	subgingival_plaque
SRS065376	94.7905152589927	SRS065376	700114811	3833.72131147541	3479.75622637364	4257.49603402541	6.14712725182383	DNA	G	1685	Buccal mucosa		1685	buccal_mucosa
SRS056973	8.3953488372093	SRS056973	700109466	38	18.0699203096167	136.276099392429	2.37497696419748	DNA	G	13	R_Antecubital fossa		13	right_antecubital_fossa
SRS064966	61.6267557850237	SRS064966	700110829	1570.04	1310.48315524149	1922.71546842365	5.0094680499419	DNA	G	587	R_Antecubital fossa		587	right_antecubital_fossa
SRS017973	49.9210091092853	SRS017973	700035297	969.006578947368	834.334616246425	1157.9252054887	4.98759653505163	DNA	G	500	Stool		500	stool
SRS015842	17.5058104963511	SRS015842	700024497	1482.3064516129	1334.62555979167	1676.82679489998	4.27762974991362	DNA	G	869	Anterior nares		869	anterior_nares
SRS015895	18.5351336760325	SRS015895	700024550	2366.47413793103	2129.51144669727	2662.01861995116	4.39883075326116	DNA	G	1171	Buccal mucosa	3.05983099905518	1171	buccal_mucosa
SRS047596	215.867354035209	SRS047596	700107502	2533.79147982063	2332.70499961886	2781.05306755008	6.2123601077391	DNA	G	1457	Subgingival plaque		1457	subgingival_plaque
SRS058768	21.7962655661242	SRS058768	700101778	2157.89285714286	1885.61364859752	2506.0833203717	4.92406305582052	DNA	G	909	Hard palate		909	hard_palate
SRS013092	19.6319018404908	SRS013092	700015669	111	80.3486038789968	190.208288909867	3.44687475174545	DNA	G	61	L_Antecubital fossa		61	left_antecubital_fossa
SRS049318	220.264919260472	SRS049318	700110167	1596.89534883721	1397.3817518229	1854.74238646194	6.13685302042323	DNA	G	715	Supragingival plaque		715	supragingival_plaque
SRS104521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS024567	45.6380090497738	SRS024567	700101858	346.571428571429	234.413681060701	566.786581466675	4.3423774753885	DNA	G	118	Anterior nares	2.67264469253618	118	anterior_nares
SRS017135	198.421942336029	SRS017135	700033697	2318.42204301075	2090.94255606742	2600.95480597183	6.22580262337227	DNA	G	1151	Throat		1151	throat
SRS071990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS055679	6.51318954551611	SRS055679	700106491	297	265.221464068335	355.200217323948	3.26746921653519	DNA	G	227	Vaginal introitus		227	vaginal_introitus
SRS020340	106.574516208115	SRS020340	700095659	1789.85964912281	1565.02298681053	2082.63980997729	5.60640880769749	DNA	G	821	Supragingival plaque		821	supragingival_plaque
SRS021850	27.0431998892311	SRS021850	700097586	1305.225	1117.60133683446	1561.92744384207	4.39638466200752	DNA	G	608	L_Antecubital fossa		608	left_antecubital_fossa
SRS044189	9	SRS044189	700108300	9	NA	NA	2.19722457733622	DNA	G	9	L_Antecubital fossa		9	left_antecubital_fossa
SRS022720	45.4021781258414	SRS022720	700098676	3259.42395437262	2979.48989844204	3595.19245254374	5.98544430808895	DNA	G	1576	Hard palate		1576	hard_palate
SRS072336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS024606	141.853605694831	SRS024606	700101897	1555.54848484848	1409.34293112859	1742.83476179868	5.88725722051758	DNA	G	889	Stool		889	stool
SRS015794	46.2022540566512	SRS015794	700024449	1845.93829787234	1738.93288974173	1981.15072656855	5.35775005228262	DNA	G	1333	Stool		1333	stool
SRS017694	15.0832973358384	SRS017694	700034787	1001.50694444444	856.278575221913	1205.76846227919	4.26092737659478	DNA	G	499	R_Retroauricular crease		499	right_retroauricular_crease
SRS062752	8.06312931704707	SRS062752	700114429	793.071428571429	680.295673934066	957.276998505187	3.41912840261267	DNA	G	433	Vaginal introitus		433	vaginal_introitus
SRS023899	157.039683098867	SRS023899	700100297	2967.47342995169	2689.5376223787	3307.08268489351	6.15954193570766	DNA	G	1437	Saliva		1437	saliva
SRS047608	26.7931637416715	SRS047608	700038953	574.486486486486	472.516394931183	737.435462658682	4.14913179132152	DNA	G	302	L_Antecubital fossa		302	left_antecubital_fossa
SRS054497	48.2936978500245	SRS054497	700109870	1175.14179104478	980.265685067211	1447.47935891473	5.12355063055881	DNA	G	490	Tongue dorsum		490	tongue_dorsum
SRS013139	20.5817252379912	SRS013139	700015762	575.481481481482	510.44063590584	676.852527079522	4.01535668102753	DNA	G	394	Mid vagina		394	mid_vagina
SRS014783	178.990994230421	SRS014783	700023437	3079.45054945055	2842.17363538792	3364.92263950548	6.25077917920777	DNA	G	1674	Saliva		1674	saliva
SRS012733	176.136126159528	SRS012733	700014603	4030.05357142857	3761.09340966493	4347.69140590475	6.32448029278924	DNA	G	2275	Supragingival plaque		2275	supragingival_plaque
SRS057124	100.977466926	SRS057124	700108101	2487.00290697674	2217.69870451001	2821.60362340514	5.81963588841395	DNA	G	1107	Tongue dorsum		1107	tongue_dorsum
SRS019227	70.1750113654415	SRS019227	700037698	1705.01851851852	1496.53736545243	1979.00373126047	5.45537778961456	DNA	G	833	Saliva		833	saliva
SRS042337	44.6827623763207	SRS042337	700109173	2147.36011904762	1947.20708795837	2399.52674035246	5.21407381807658	DNA	G	1177	Stool		1177	stool
SRS058758	272.565444317359	SRS058758	700107550	4811.94613259668	4452.262209545	5231.0771773851	6.7343707583761	DNA	G	2276	Saliva		2276	saliva
SRS021529	42.4502637548368	SRS021529	700097241	2738.64571428571	2451.04133305786	3094.60832249448	5.30769436472589	DNA	G	1241	Hard palate		1241	hard_palate
SRS017934	43.455254942768	SRS017934	700035255	839.961538461538	661.60934297485	1111.97872371642	4.75015617039153	DNA	G	322	Anterior nares		322	anterior_nares
SRS058327	17.2252437572264	SRS058327	700109574	2984.5308988764	2655.54731349464	3389.27690278519	5.33597147370839	DNA	G	1227	Throat		1227	throat
SRS021056	69.3384756139106	SRS021056	700096603	1884.90909090909	1688.87467394244	2134.10554829675	5.52112749245736	DNA	G	966	Subgingival plaque		966	subgingival_plaque
SRS062763	184.601694466155	SRS062763	700110657	3067.81986531987	2857.66403706181	3320.29340366705	6.31042438118754	DNA	G	1814	Subgingival plaque		1814	subgingival_plaque
SRS056583	2	SRS056583	700101788	2	NA	NA	0.693147180559945	DNA	G	2	R_Antecubital fossa		2	right_antecubital_fossa
SRS042445	3.68869232952432	SRS042445	700038695	1108.34246575342	956.960856447498	1320.35572843067	2.74377875312935	DNA	G	579	R_Retroauricular crease		579	right_retroauricular_crease
SRS042466	157.440096416363	SRS042466	700102596	2485.46815286624	2206.2909011435	2834.71694594505	6.0966231852576	DNA	G	1094	Throat		1094	throat
SRS022032	57.1529257374077	SRS022032	700097772	2870.11538461538	2593.75322257857	3207.73750028415	5.58045135266366	DNA	G	1347	Anterior nares		1347	anterior_nares
SRS017156	34.2996925932371	SRS017156	700033718	926.009090909091	761.996051714199	1163.92479168303	4.79940092104838	DNA	G	398	Anterior nares		398	anterior_nares
SRS015886	6.78961906783923	SRS015886	700024541	347.666666666667	277.97383053305	467.446122887872	3.02333692206921	DNA	G	181	R_Retroauricular crease		181	right_retroauricular_crease
SRS057472	44.5400193530551	SRS057472	700102665	1991.45	1691.73921764347	2387.46482035733	5.15993552493083	DNA	G	759	Tongue dorsum		759	tongue_dorsum
SRS018665	98.9652449522137	SRS018665	700037132	2260.89655172414	2037.07756155394	2540.68269213084	5.76746267627271	DNA	G	1142	Supragingival plaque		1142	supragingival_plaque
SRS044897	46.9513206985465	SRS044897	700102423	2116.44615384615	1851.67795233703	2454.33818214141	5.55697741584829	DNA	G	893	Palatine Tonsils		893	palatine_tonsils
SRS019433	14.0001477835979	SRS019433	700037904	437.548780487805	364.984830740132	554.741575909548	3.62298316085924	DNA	G	247	R_Antecubital fossa		247	right_antecubital_fossa
SRS046613	61.8224942616679	SRS046613	700107056	692.446428571429	510.971076440365	986.333230430696	4.89359438004728	DNA	G	218	L_Antecubital fossa		218	left_antecubital_fossa
SRS050964	11.9200964404578	SRS050964	700102527	2230.14685314685	1965.19476326592	2565.14481884489	4.20608874272468	DNA	G	963	Buccal mucosa		963	buccal_mucosa
SRS017820	28.1555114475628	SRS017820	700034925	898.219298245614	750.068312437299	1113.27316300897	4.37406063224473	DNA	G	422	Anterior nares		422	anterior_nares
SRS048791	89.6693194496099	SRS048791	700109236	1621.38709677419	1386.3782474588	1933.81512652196	5.5715792389117	DNA	G	673	Tongue dorsum		673	tongue_dorsum
SRS016985	13.5049546646939	SRS016985	700033490	982	854.371887255818	1160.15651117651	3.85886694923712	DNA	G	532	Anterior nares		532	anterior_nares
SRS104499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS048347	96.5198525495079	SRS048347	700108165	3019.12371134021	2705.74997804964	3402.50499997075	5.98818926457609	DNA	G	1303	Saliva		1303	saliva
SRS021954	33.8741321957343	SRS021954	700097694	2876.40909090909	2620.99104096192	3187.92248290194	5.3181069294374	DNA	G	1458	Tongue dorsum		1458	tongue_dorsum
SRS055105	23.2664458931792	SRS055105	700106942	854.75625	757.213755446439	993.627892002986	4.11153281386416	DNA	G	527	R_Retroauricular crease		527	right_retroauricular_crease
SRS043830	6.30262929025166	SRS043830	700110372	386.010416666667	347.766107673055	450.482612658845	3.46264912389045	DNA	G	292	Vaginal introitus		292	vaginal_introitus
SRS064077	180.899883464975	SRS064077	700111443	3238.45375722543	2860.7492923998	3702.26700350863	6.40639293071474	DNA	G	1204	Saliva		1204	saliva
SRS057078	5.72195470356152	SRS057078	700106016	453.961538461538	379.344898507636	575.229883076735	3.0845757265665	DNA	G	260	Mid vagina		260	mid_vagina
SRS045902	92.2682345463217	SRS045902	700108111	2010.44630872483	1781.65567346028	2300.26977616733	5.77069541915563	DNA	G	924	L_Antecubital fossa		924	left_antecubital_fossa
SRS052678	473.377661561451	SRS052678	700109243	3363.20245398773	3118.54321709376	3653.6407836222	6.95433807093711	DNA	G	1811	Subgingival plaque		1811	subgingival_plaque
